time,PM10,PM2.5,CO,NO2,O3
2025-11-28 15:00:00,44.8,44.2,890.0,12.5,215.0
2025-11-28 16:00:00,44.9,44.4,1221.0,22.3,183.0
2025-11-28 17:00:00,60.1,59.5,2409.0,43.7,148.0
2025-11-28 18:00:00,75.4,75.0,4036.0,71.5,109.0
2025-11-28 19:00:00,68.7,67.8,5294.0,58.0,67.0
2025-11-28 20:00:00,74.3,73.1,5978.0,67.1,50.0
2025-11-28 21:00:00,88.9,88.0,6294.0,79.6,26.0
2025-11-28 22:00:00,104.1,103.4,6050.0,89.1,8.0
2025-11-28 23:00:00,119.2,117.1,4889.0,92.7,1.0
2025-11-29 00:00:00,136.0,131.8,3168.0,93.1,0.0
2025-11-29 01:00:00,152.3,148.1,1773.0,92.6,0.0
2025-11-29 02:00:00,169.5,165.8,1015.0,92.2,0.0
2025-11-29 03:00:00,181.1,177.4,583.0,90.8,0.0
2025-11-29 04:00:00,186.7,184.4,427.0,86.8,0.0
2025-11-29 05:00:00,200.2,199.3,688.0,78.9,17.0
2025-11-29 06:00:00,221.7,220.7,1224.0,68.4,42.0
2025-11-29 07:00:00,110.1,103.8,1561.0,65.3,53.0
2025-11-29 08:00:00,69.4,62.9,1459.0,54.7,73.0
2025-11-29 09:00:00,54.8,48.0,1158.0,39.8,102.0
2025-11-29 10:00:00,49.7,43.0,905.0,27.5,133.0
2025-11-29 11:00:00,50.5,44.1,739.0,19.8,167.0
2025-11-29 12:00:00,50.2,44.8,622.0,14.5,203.0
2025-11-29 13:00:00,46.6,43.0,682.0,12.1,226.0
2025-11-29 14:00:00,46.8,44.8,1051.0,11.9,234.0
2025-11-29 15:00:00,52.2,50.4,1597.0,14.4,229.0
2025-11-29 16:00:00,56.0,54.5,2061.0,21.9,209.0
2025-11-29 17:00:00,57.6,56.2,2220.0,39.5,161.0
2025-11-29 18:00:00,77.5,75.7,2297.0,62.0,96.0
2025-11-29 19:00:00,157.4,149.0,2695.0,148.4,46.0
2025-11-29 20:00:00,149.9,142.0,3906.0,135.1,42.0
2025-11-29 21:00:00,136.0,129.0,5439.0,116.8,36.0
2025-11-29 22:00:00,135.0,128.5,6221.0,103.9,29.0
2025-11-29 23:00:00,140.6,134.1,5606.0,102.0,22.0
2025-11-30 00:00:00,144.8,137.8,4241.0,105.6,14.0
2025-11-30 01:00:00,153.2,146.2,2994.0,108.2,8.0
2025-11-30 02:00:00,163.4,156.5,2079.0,108.0,2.0
2025-11-30 03:00:00,165.3,159.3,1283.0,106.7,0.0
2025-11-30 04:00:00,157.4,152.7,833.0,103.7,0.0
2025-11-30 05:00:00,146.7,143.0,1001.0,99.1,11.0
2025-11-30 06:00:00,146.7,143.0,1514.0,92.7,29.0
2025-11-30 07:00:00,117.1,110.1,1783.0,76.2,62.0
2025-11-30 08:00:00,65.0,60.1,1478.0,61.4,86.0
2025-11-30 09:00:00,49.9,45.6,928.0,40.8,119.0
2025-11-30 10:00:00,44.0,40.3,528.0,24.4,149.0
2025-11-30 11:00:00,48.7,44.8,444.0,15.8,173.0
2025-11-30 12:00:00,38.5,35.0,510.0,11.3,193.0
2025-11-30 13:00:00,35.9,32.8,617.0,9.9,200.0
2025-11-30 14:00:00,33.8,30.9,601.0,11.4,188.0
2025-11-30 15:00:00,35.6,32.7,627.0,16.0,163.0
2025-11-30 16:00:00,42.5,39.6,1079.0,23.4,135.0
2025-11-30 17:00:00,43.7,41.1,2561.0,35.7,105.0
2025-11-30 18:00:00,53.6,51.3,4469.0,50.8,74.0
2025-11-30 19:00:00,139.2,132.7,5373.0,150.5,15.0
2025-11-30 20:00:00,109.9,104.3,4288.0,131.8,15.0
2025-11-30 21:00:00,86.6,82.7,2199.0,105.6,14.0
2025-11-30 22:00:00,86.4,83.1,634.0,83.6,15.0
2025-11-30 23:00:00,70.3,67.5,278.0,69.9,18.0
2025-12-01 00:00:00,71.2,68.2,446.0,60.3,23.0
2025-12-01 01:00:00,69.6,66.1,607.0,54.0,25.0
2025-12-01 02:00:00,74.0,70.5,563.0,52.3,21.0
2025-12-01 03:00:00,78.0,74.3,513.0,53.9,14.0
2025-12-01 04:00:00,77.8,73.8,516.0,54.2,13.0
2025-12-01 05:00:00,75.2,71.2,625.0,51.4,21.0
2025-12-01 06:00:00,66.1,63.1,788.0,47.3,35.0
2025-12-01 07:00:00,84.3,79.4,910.0,49.3,59.0
2025-12-01 08:00:00,55.8,51.7,955.0,43.3,73.0
2025-12-01 09:00:00,42.1,38.9,959.0,34.8,94.0
2025-12-01 10:00:00,43.1,41.6,938.0,26.9,122.0
2025-12-01 11:00:00,44.8,43.7,878.0,19.7,163.0
2025-12-01 12:00:00,43.7,42.6,792.0,13.1,211.0
2025-12-01 13:00:00,44.6,43.7,737.0,9.3,246.0
2025-12-01 14:00:00,47.0,46.2,665.0,8.9,266.0
2025-12-01 15:00:00,51.3,50.5,624.0,11.4,273.0
2025-12-01 16:00:00,54.8,54.0,817.0,17.4,259.0
2025-12-01 17:00:00,64.7,64.0,1487.0,30.7,207.0
2025-12-01 18:00:00,83.4,82.9,2390.0,47.5,135.0
2025-12-01 19:00:00,92.4,92.0,3006.0,70.7,66.0
2025-12-01 20:00:00,99.7,99.2,3115.0,73.9,54.0
2025-12-01 21:00:00,109.9,109.4,2936.0,78.3,37.0
2025-12-01 22:00:00,110.1,109.7,2601.0,81.8,24.0
2025-12-01 23:00:00,109.4,109.0,2026.0,83.6,18.0
2025-12-02 00:00:00,116.6,116.2,1294.0,84.4,15.0
2025-12-02 01:00:00,132.7,130.9,787.0,84.4,13.0
2025-12-02 02:00:00,136.9,134.1,705.0,84.2,9.0
2025-12-02 03:00:00,130.9,128.5,848.0,83.1,6.0
2025-12-02 04:00:00,136.0,133.2,996.0,79.9,11.0
2025-12-02 05:00:00,133.6,130.9,1115.0,73.4,28.0
2025-12-02 06:00:00,135.0,131.3,1238.0,64.7,53.0
2025-12-02 07:00:00,78.7,77.5,1248.0,49.3,81.0
2025-12-02 08:00:00,46.6,44.4,1042.0,42.9,87.0
2025-12-02 09:00:00,36.8,34.3,722.0,34.0,96.0
2025-12-02 10:00:00,30.3,28.9,478.0,25.9,111.0
2025-12-02 11:00:00,28.6,28.0,362.0,19.3,139.0
2025-12-02 12:00:00,30.6,30.0,321.0,13.6,173.0
2025-12-02 13:00:00,30.9,30.3,389.0,10.8,189.0
2025-12-02 14:00:00,31.5,31.0,589.0,11.6,175.0
2025-12-02 15:00:00,29.9,29.5,897.0,15.3,144.0
2025-12-02 16:00:00,29.5,29.0,1274.0,22.0,113.0
2025-12-02 17:00:00,33.2,32.8,1776.0,34.5,84.0
2025-12-02 18:00:00,43.7,42.8,2347.0,49.9,54.0
2025-12-02 19:00:00,49.5,49.4,2779.0,56.4,47.0
2025-12-02 20:00:00,42.6,42.5,3031.0,51.6,50.0
2025-12-02 21:00:00,37.6,37.6,3145.0,45.2,53.0
2025-12-02 22:00:00,41.8,41.7,3038.0,41.6,52.0
2025-12-02 23:00:00,48.2,48.2,2565.0,43.4,44.0
2025-12-03 00:00:00,57.3,57.0,1872.0,48.0,33.0
2025-12-03 01:00:00,64.0,63.3,1315.0,51.8,23.0
2025-12-03 02:00:00,68.7,66.8,1004.0,53.2,16.0
2025-12-03 03:00:00,71.9,69.2,830.0,53.7,12.0
2025-12-03 04:00:00,69.2,66.1,821.0,54.5,12.0
2025-12-03 05:00:00,62.6,61.0,1130.0,57.1,17.0
2025-12-03 06:00:00,77.3,74.5,1604.0,59.9,28.0
2025-12-03 07:00:00,62.6,60.1,1817.0,56.5,27.0
2025-12-03 08:00:00,47.8,47.3,1491.0,48.7,50.0
2025-12-03 09:00:00,40.4,40.2,904.0,37.7,82.0
2025-12-03 10:00:00,30.9,30.7,464.0,28.8,109.0
2025-12-03 11:00:00,30.4,30.3,343.0,23.7,125.0
2025-12-03 12:00:00,28.7,28.6,370.0,20.5,137.0
2025-12-03 13:00:00,32.1,32.0,433.0,19.1,148.0
2025-12-03 14:00:00,39.1,39.0,506.0,15.3,168.0
2025-12-03 15:00:00,45.4,45.3,617.0,13.2,189.0
2025-12-03 16:00:00,51.6,51.5,736.0,24.8,188.0
2025-12-03 17:00:00,64.5,64.5,873.0,66.1,146.0
2025-12-03 18:00:00,116.9,116.6,1019.0,121.1,83.0
2025-12-03 19:00:00,107.8,107.8,1121.0,120.9,32.0
2025-12-03 20:00:00,122.5,121.1,1139.0,127.5,22.0
2025-12-03 21:00:00,133.6,130.4,1113.0,136.1,9.0
2025-12-03 22:00:00,146.7,142.0,1111.0,139.3,0.0
2025-12-03 23:00:00,147.1,143.4,1207.0,133.2,0.0
2025-12-04 00:00:00,126.2,123.9,1329.0,121.7,2.0
2025-12-04 01:00:00,116.4,114.3,1322.0,109.0,5.0
2025-12-04 02:00:00,112.9,110.8,1042.0,95.2,7.0
2025-12-04 03:00:00,111.5,111.5,635.0,80.2,9.0
2025-12-04 04:00:00,78.0,78.0,385.0,67.7,15.0
2025-12-04 05:00:00,75.0,75.0,471.0,59.9,27.0
2025-12-04 06:00:00,82.9,82.2,714.0,54.5,44.0
2025-12-04 07:00:00,52.4,51.7,861.0,35.0,71.0
2025-12-04 08:00:00,38.4,38.4,781.0,31.8,95.0
2025-12-04 09:00:00,33.4,33.3,605.0,27.4,127.0
2025-12-04 10:00:00,32.1,32.1,467.0,23.5,151.0
2025-12-04 11:00:00,24.4,24.4,415.0,20.1,161.0
2025-12-04 12:00:00,23.9,23.9,401.0,17.4,163.0
2025-12-04 13:00:00,24.3,24.2,417.0,17.2,154.0
2025-12-04 14:00:00,24.0,23.9,423.0,21.0,129.0
2025-12-04 15:00:00,22.2,22.2,458.0,27.4,95.0
2025-12-04 16:00:00,26.3,26.1,630.0,34.6,66.0
2025-12-04 17:00:00,31.2,31.0,1014.0,43.1,49.0
2025-12-04 18:00:00,39.7,39.6,1534.0,52.4,38.0
2025-12-04 19:00:00,45.3,45.2,2071.0,57.8,34.0
2025-12-04 20:00:00,52.9,52.9,2700.0,61.7,30.0
2025-12-04 21:00:00,61.0,61.0,3344.0,67.2,23.0
2025-12-04 22:00:00,71.0,71.0,3660.0,72.3,17.0
2025-12-04 23:00:00,81.3,80.3,3429.0,77.0,11.0
2025-12-05 00:00:00,98.5,95.7,2869.0,81.3,5.0
2025-12-05 01:00:00,119.0,115.9,2284.0,83.7,1.0
2025-12-05 02:00:00,135.0,133.2,1678.0,83.5,0.0
2025-12-05 03:00:00,152.3,152.3,1046.0,81.3,0.0
2025-12-05 04:00:00,167.2,166.7,682.0,77.7,0.0
2025-12-05 05:00:00,180.7,180.7,823.0,72.8,16.0
2025-12-05 06:00:00,185.8,185.3,1231.0,66.4,39.0
2025-12-05 07:00:00,83.4,81.7,1486.0,60.1,60.0
2025-12-05 08:00:00,54.6,54.2,1384.0,53.1,82.0
2025-12-05 09:00:00,47.4,47.3,1129.0,43.1,114.0
2025-12-05 10:00:00,42.0,41.9,907.0,33.6,150.0
2025-12-05 11:00:00,39.0,38.9,758.0,24.8,194.0
2025-12-05 12:00:00,36.1,35.9,643.0,16.5,243.0
2025-12-05 13:00:00,39.9,39.7,634.0,11.5,276.0
2025-12-05 14:00:00,41.2,41.1,770.0,11.5,289.0
2025-12-05 15:00:00,42.3,42.1,1012.0,14.7,287.0
2025-12-05 16:00:00,43.1,43.0,1312.0,18.9,269.0
2025-12-05 17:00:00,53.9,53.8,1743.0,23.5,226.0
2025-12-05 18:00:00,51.7,51.6,2232.0,29.1,167.0
2025-12-05 19:00:00,53.4,53.3,2510.0,47.8,83.0
2025-12-05 20:00:00,52.0,51.9,2397.0,49.7,70.0
2025-12-05 21:00:00,59.8,59.8,2073.0,52.2,52.0
2025-12-05 22:00:00,63.1,63.1,1804.0,53.7,37.0
2025-12-05 23:00:00,56.6,56.6,1722.0,52.8,30.0
2025-12-06 00:00:00,55.3,54.9,1696.0,50.8,27.0
2025-12-06 01:00:00,64.7,63.3,1599.0,49.8,24.0
2025-12-06 02:00:00,75.0,72.6,1307.0,51.1,18.0
2025-12-06 03:00:00,84.3,82.0,945.0,53.3,12.0
2025-12-06 04:00:00,75.2,73.1,757.0,54.2,11.0
2025-12-06 05:00:00,53.0,52.5,936.0,53.0,18.0
2025-12-06 06:00:00,39.6,39.3,1289.0,50.5,30.0
2025-12-06 07:00:00,58.1,56.1,1487.0,42.0,56.0
2025-12-06 08:00:00,39.6,39.3,1343.0,39.4,75.0
2025-12-06 09:00:00,43.0,42.7,1042.0,35.7,102.0
2025-12-06 10:00:00,39.3,39.1,815.0,32.2,126.0
2025-12-06 11:00:00,43.4,43.2,765.0,28.9,145.0
2025-12-06 12:00:00,39.2,39.1,787.0,25.8,162.0
2025-12-06 13:00:00,37.7,37.6,800.0,24.0,174.0
2025-12-06 14:00:00,38.5,38.5,738.0,23.2,182.0
2025-12-06 15:00:00,42.3,42.1,667.0,23.7,185.0
2025-12-06 16:00:00,48.3,48.3,699.0,27.8,177.0
2025-12-06 17:00:00,54.4,54.2,955.0,39.3,149.0
2025-12-06 18:00:00,69.8,69.8,1315.0,54.4,109.0
2025-12-06 19:00:00,66.4,66.4,1527.0,69.2,56.0
2025-12-06 20:00:00,69.6,69.6,1410.0,69.8,50.0
2025-12-06 21:00:00,81.3,80.8,1145.0,70.4,42.0
2025-12-06 22:00:00,84.1,83.6,1025.0,69.3,36.0
2025-12-06 23:00:00,87.3,86.8,1269.0,65.3,34.0
2025-12-07 00:00:00,88.0,87.5,1658.0,59.7,34.0
2025-12-07 01:00:00,82.7,82.2,1831.0,54.5,33.0
2025-12-07 02:00:00,65.7,65.2,1523.0,50.0,30.0
2025-12-07 03:00:00,61.0,60.5,1000.0,45.9,27.0
2025-12-07 04:00:00,58.3,58.1,690.0,43.3,28.0
2025-12-07 05:00:00,64.5,64.3,854.0,44.0,33.0
2025-12-07 06:00:00,68.7,68.5,1232.0,46.2,43.0
2025-12-07 07:00:00,74.0,73.6,1477.0,50.3,51.0
2025-12-07 08:00:00,51.1,50.9,1426.0,45.2,63.0
2025-12-07 09:00:00,36.9,36.7,1242.0,38.0,80.0
2025-12-07 10:00:00,33.2,32.9,1065.0,31.7,100.0
2025-12-07 11:00:00,32.9,32.7,908.0,27.2,124.0
2025-12-07 12:00:00,34.7,34.5,757.0,23.6,152.0
2025-12-07 13:00:00,41.9,41.8,714.0,21.4,179.0
2025-12-07 14:00:00,47.3,47.1,803.0,19.6,211.0
2025-12-07 15:00:00,51.0,50.9,999.0,19.2,243.0
2025-12-07 16:00:00,51.3,51.1,1327.0,23.5,248.0
2025-12-07 17:00:00,64.7,64.5,1980.0,37.5,205.0
2025-12-07 18:00:00,89.4,89.2,2765.0,56.1,136.0
2025-12-07 19:00:00,113.2,113.2,3128.0,107.0,43.0
2025-12-07 20:00:00,92.2,92.0,2671.0,88.4,53.0
2025-12-07 21:00:00,68.5,68.5,1793.0,62.8,66.0
2025-12-07 22:00:00,66.8,66.6,1134.0,43.8,73.0
2025-12-07 23:00:00,67.5,67.5,1001.0,38.0,68.0
2025-12-08 00:00:00,63.3,63.3,1087.0,38.8,57.0
2025-12-08 01:00:00,63.6,63.6,1112.0,40.2,48.0
2025-12-08 02:00:00,65.2,65.2,929.0,40.4,43.0
2025-12-08 03:00:00,66.8,66.8,686.0,41.1,39.0
2025-12-08 04:00:00,72.2,71.9,547.0,41.5,40.0
2025-12-08 05:00:00,77.3,77.1,621.0,41.3,47.0
2025-12-08 06:00:00,79.6,79.2,799.0,40.8,58.0
2025-12-08 07:00:00,75.0,74.3,920.0,44.1,58.0
2025-12-08 08:00:00,53.9,53.2,915.0,39.3,76.0
2025-12-08 09:00:00,46.8,46.3,854.0,32.5,100.0
2025-12-08 10:00:00,37.4,37.1,778.0,26.5,119.0
2025-12-08 11:00:00,31.9,31.5,678.0,21.2,128.0
2025-12-08 12:00:00,31.3,31.0,564.0,16.5,132.0
2025-12-08 13:00:00,29.9,29.5,511.0,15.3,132.0
2025-12-08 14:00:00,35.3,34.8,517.0,16.5,130.0
2025-12-08 15:00:00,36.6,36.1,585.0,21.1,125.0
2025-12-08 16:00:00,47.7,47.5,796.0,34.6,110.0
2025-12-08 17:00:00,56.1,55.6,1324.0,66.6,77.0
2025-12-08 18:00:00,91.7,90.6,1996.0,107.6,35.0
2025-12-08 19:00:00,63.8,61.7,2376.0,74.8,16.0
2025-12-08 20:00:00,54.2,52.9,2200.0,71.3,13.0
2025-12-08 21:00:00,59.5,57.5,1732.0,66.4,10.0
2025-12-08 22:00:00,64.3,62.4,1324.0,61.3,7.0
2025-12-08 23:00:00,62.4,60.5,1105.0,56.2,7.0
2025-12-09 00:00:00,58.6,56.8,947.0,51.0,8.0
2025-12-09 01:00:00,50.5,49.4,810.0,46.9,8.0
2025-12-09 02:00:00,46.8,45.9,646.0,45.0,6.0
2025-12-09 03:00:00,49.4,48.4,504.0,44.2,3.0
2025-12-09 04:00:00,53.1,52.2,496.0,42.8,3.0
2025-12-09 05:00:00,58.0,57.0,770.0,39.9,8.0
2025-12-09 06:00:00,54.8,53.8,1178.0,36.3,15.0
2025-12-09 07:00:00,31.5,30.7,1391.0,35.9,19.0
2025-12-09 08:00:00,29.7,28.6,1204.0,34.6,32.0
2025-12-09 09:00:00,29.0,28.0,823.0,32.6,50.0
2025-12-09 10:00:00,30.9,30.4,536.0,30.2,73.0
2025-12-09 11:00:00,33.9,33.8,440.0,26.7,104.0
2025-12-09 12:00:00,32.4,32.2,437.0,22.6,140.0
2025-12-09 13:00:00,34.8,34.7,528.0,20.2,163.0
2025-12-09 14:00:00,34.1,34.0,790.0,19.2,168.0
2025-12-09 15:00:00,34.5,34.3,1144.0,19.9,162.0
2025-12-09 16:00:00,33.6,33.5,1355.0,24.5,145.0
2025-12-09 17:00:00,41.0,40.9,1258.0,36.5,113.0
2025-12-09 18:00:00,44.9,44.8,1017.0,52.6,72.0
2025-12-09 19:00:00,49.8,48.1,889.0,70.4,8.0
2025-12-09 20:00:00,55.1,53.3,1043.0,70.7,7.0
2025-12-09 21:00:00,58.9,57.2,1311.0,71.0,5.0
2025-12-09 22:00:00,49.9,48.7,1442.0,71.0,3.0
2025-12-09 23:00:00,59.4,58.0,1292.0,70.4,2.0
2025-12-10 00:00:00,62.6,61.0,1007.0,69.5,2.0
2025-12-10 01:00:00,71.0,69.4,771.0,68.6,2.0
2025-12-10 02:00:00,70.1,68.2,647.0,68.5,0.0
2025-12-10 03:00:00,76.1,74.0,573.0,68.4,0.0
2025-12-10 04:00:00,83.6,81.3,551.0,66.9,1.0
2025-12-10 05:00:00,97.3,95.5,621.0,63.4,15.0
2025-12-10 06:00:00,118.5,115.3,742.0,58.4,35.0
2025-12-10 07:00:00,87.1,84.3,798.0,63.9,45.0
2025-12-10 08:00:00,51.2,48.4,717.0,51.6,79.0
2025-12-10 09:00:00,43.3,41.7,571.0,34.5,128.0
2025-12-10 10:00:00,38.1,37.8,452.0,20.9,172.0
2025-12-10 11:00:00,38.0,37.7,364.0,13.8,210.0
2025-12-10 12:00:00,34.3,34.1,303.0,10.3,243.0
2025-12-10 13:00:00,35.5,35.3,352.0,9.9,258.0
2025-12-10 14:00:00,37.3,36.8,597.0,13.5,245.0
2025-12-10 15:00:00,39.5,38.9,950.0,20.4,214.0
2025-12-10 16:00:00,44.5,43.9,1234.0,27.5,181.0
2025-12-10 17:00:00,49.0,48.4,1380.0,34.1,150.0
2025-12-10 18:00:00,57.7,57.4,1455.0,41.1,117.0
2025-12-10 19:00:00,41.3,41.1,1484.0,38.3,96.0
2025-12-10 20:00:00,36.3,36.2,1443.0,39.6,90.0
2025-12-10 21:00:00,41.2,41.1,1357.0,41.5,82.0
2025-12-10 22:00:00,51.1,50.9,1317.0,44.2,71.0
2025-12-10 23:00:00,58.3,58.1,1417.0,48.1,57.0
2025-12-11 00:00:00,63.3,63.1,1564.0,52.7,41.0
2025-12-11 01:00:00,75.9,75.4,1575.0,56.5,28.0
2025-12-11 02:00:00,86.1,85.2,1285.0,59.2,20.0
2025-12-11 03:00:00,93.1,91.7,858.0,61.1,14.0
2025-12-11 04:00:00,92.2,91.0,604.0,61.5,15.0
2025-12-11 05:00:00,105.5,102.7,732.0,60.1,23.0
2025-12-11 06:00:00,109.9,105.5,1032.0,57.2,37.0
2025-12-11 07:00:00,83.6,79.4,1182.0,50.5,47.0
2025-12-11 08:00:00,50.6,46.0,995.0,43.3,57.0
2025-12-11 09:00:00,41.1,35.6,658.0,33.2,71.0
2025-12-11 10:00:00,35.4,30.3,405.0,25.0,88.0
2025-12-11 11:00:00,33.3,28.8,334.0,20.4,111.0
2025-12-11 12:00:00,33.1,30.2,347.0,17.6,138.0
2025-12-11 13:00:00,32.9,31.3,387.0,16.4,159.0
2025-12-11 14:00:00,34.7,33.1,270.0,12.5,177.0
2025-12-11 15:00:00,38.9,37.3,180.0,10.1,189.0
2025-12-11 16:00:00,40.3,38.8,605.0,21.7,181.0
2025-12-11 17:00:00,56.5,54.9,2143.0,62.9,137.0
2025-12-11 18:00:00,107.6,105.9,4197.0,118.0,73.0
2025-12-11 19:00:00,78.5,77.5,5468.0,83.7,32.0
2025-12-11 20:00:00,77.1,76.1,5284.0,73.7,37.0
2025-12-11 21:00:00,77.5,76.8,4317.0,60.1,44.0
2025-12-11 22:00:00,73.1,72.2,3288.0,50.4,47.0
2025-12-11 23:00:00,75.0,74.3,2284.0,48.5,42.0
2025-12-12 00:00:00,79.6,78.7,1218.0,50.5,34.0
2025-12-12 01:00:00,85.9,85.0,544.0,52.9,25.0
2025-12-12 02:00:00,88.2,87.3,565.0,55.2,15.0
2025-12-12 03:00:00,97.8,96.2,978.0,57.9,4.0
2025-12-12 04:00:00,92.0,89.2,1335.0,58.7,1.0
2025-12-12 05:00:00,85.4,82.4,1522.0,57.2,10.0
2025-12-12 06:00:00,97.3,93.8,1654.0,53.9,27.0
2025-12-12 07:00:00,63.3,62.4,1618.0,50.6,50.0
2025-12-12 08:00:00,56.0,54.8,1280.0,46.0,58.0
2025-12-12 09:00:00,42.7,40.7,776.0,39.3,70.0
2025-12-12 10:00:00,34.3,30.3,402.0,32.8,86.0
2025-12-12 11:00:00,32.5,28.9,293.0,26.3,110.0
2025-12-12 12:00:00,31.8,29.5,314.0,19.9,138.0
2025-12-12 13:00:00,34.3,32.1,362.0,15.7,156.0
2025-12-12 14:00:00,34.5,32.5,414.0,13.7,160.0
2025-12-12 15:00:00,34.3,32.4,493.0,13.8,154.0
2025-12-12 16:00:00,34.1,32.6,566.0,18.0,141.0
2025-12-12 17:00:00,41.3,40.0,618.0,30.8,115.0
2025-12-12 18:00:00,55.2,53.9,664.0,47.6,81.0
2025-12-12 19:00:00,69.2,66.1,711.0,59.7,60.0
2025-12-12 20:00:00,56.5,55.5,783.0,49.7,65.0
2025-12-12 21:00:00,43.8,43.2,855.0,35.9,72.0
2025-12-12 22:00:00,40.9,40.4,865.0,25.5,76.0
2025-12-12 23:00:00,38.2,37.8,748.0,21.6,76.0
2025-12-13 00:00:00,36.4,36.1,568.0,21.1,73.0
2025-12-13 01:00:00,36.4,36.1,454.0,22.0,68.0
2025-12-13 02:00:00,36.8,36.6,444.0,24.0,60.0
2025-12-13 03:00:00,41.2,41.0,501.0,27.6,50.0
2025-12-13 04:00:00,52.7,52.4,641.0,31.7,42.0
2025-12-13 05:00:00,69.4,69.2,976.0,38.2,34.0
2025-12-13 06:00:00,82.9,82.4,1394.0,45.2,28.0
2025-12-13 07:00:00,95.5,94.5,1576.0,50.8,36.0
2025-12-13 08:00:00,74.7,73.6,1292.0,40.5,64.0
2025-12-13 09:00:00,50.9,48.7,771.0,26.1,103.0
2025-12-13 10:00:00,45.1,42.0,385.0,15.0,137.0
2025-12-13 11:00:00,42.0,40.2,299.0,10.0,161.0
2025-12-13 12:00:00,41.1,39.5,347.0,8.1,179.0
2025-12-13 13:00:00,38.3,37.0,404.0,7.9,186.0
2025-12-13 14:00:00,34.8,33.8,431.0,8.0,179.0
2025-12-13 15:00:00,33.3,32.5,467.0,9.7,161.0
2025-12-13 16:00:00,33.2,32.5,507.0,15.6,139.0
2025-12-13 17:00:00,37.7,37.0,547.0,29.7,109.0
2025-12-13 18:00:00,53.1,52.3,591.0,47.9,75.0
2025-12-13 19:00:00,75.4,74.5,647.0,62.2,58.0
2025-12-13 20:00:00,73.6,72.6,741.0,56.8,55.0
2025-12-13 21:00:00,69.6,68.7,846.0,49.3,50.0
2025-12-13 22:00:00,66.8,65.7,888.0,43.1,45.0
2025-12-13 23:00:00,62.6,61.5,812.0,39.5,39.0
2025-12-14 00:00:00,54.5,53.4,674.0,37.2,32.0
2025-12-14 01:00:00,47.7,46.7,562.0,35.6,27.0
2025-12-14 02:00:00,44.1,43.3,502.0,34.6,25.0
2025-12-14 03:00:00,41.1,40.4,469.0,34.4,24.0
2025-12-14 04:00:00,44.2,43.5,479.0,34.9,24.0
2025-12-14 05:00:00,47.7,47.0,578.0,37.4,21.0
2025-12-14 06:00:00,52.7,51.2,721.0,40.6,18.0
2025-12-14 07:00:00,60.5,57.9,784.0,34.7,34.0
2025-12-14 08:00:00,44.6,42.3,682.0,29.8,42.0
2025-12-14 09:00:00,35.9,34.6,500.0,23.0,53.0
2025-12-14 10:00:00,25.5,24.7,372.0,17.9,64.0
2025-12-14 11:00:00,23.7,23.1,350.0,15.6,78.0
2025-12-14 12:00:00,27.2,26.7,382.0,15.0,92.0
2025-12-14 13:00:00,27.5,27.2,439.0,16.2,97.0
2025-12-14 14:00:00,26.4,26.2,509.0,19.7,87.0
2025-12-14 15:00:00,21.6,21.5,605.0,25.1,69.0
2025-12-14 16:00:00,22.4,22.2,733.0,31.1,53.0
2025-12-14 17:00:00,27.6,27.4,932.0,38.2,43.0
2025-12-14 18:00:00,34.0,33.4,1164.0,45.9,36.0
2025-12-14 19:00:00,49.5,47.4,1323.0,63.8,6.0
2025-12-14 20:00:00,45.2,43.3,1374.0,66.2,4.0
2025-12-14 21:00:00,60.3,58.2,1352.0,69.3,1.0
2025-12-14 22:00:00,74.7,72.4,1263.0,69.4,1.0
2025-12-14 23:00:00,70.1,67.3,1062.0,64.3,5.0
2025-12-15 00:00:00,69.6,66.6,794.0,56.2,11.0
2025-12-15 01:00:00,57.7,56.1,597.0,48.4,17.0
2025-12-15 02:00:00,49.0,48.8,519.0,41.3,23.0
2025-12-15 03:00:00,46.2,46.0,511.0,34.6,28.0
2025-12-15 04:00:00,44.1,44.0,570.0,30.1,33.0
2025-12-15 05:00:00,44.6,44.5,761.0,30.0,34.0
2025-12-15 06:00:00,49.2,49.0,1018.0,32.1,35.0
2025-12-15 07:00:00,42.6,42.6,1140.0,33.9,40.0
2025-12-15 08:00:00,33.6,33.6,997.0,28.3,62.0
2025-12-15 09:00:00,27.5,27.4,719.0,20.5,94.0
2025-12-15 10:00:00,23.5,23.2,500.0,14.3,122.0
2025-12-15 11:00:00,24.9,24.3,407.0,11.0,146.0
2025-12-15 12:00:00,27.3,26.7,374.0,9.2,166.0
2025-12-15 13:00:00,28.3,27.6,393.0,9.4,173.0
2025-12-15 14:00:00,30.2,29.6,464.0,11.0,159.0
2025-12-15 15:00:00,27.3,26.8,588.0,14.5,132.0
2025-12-15 16:00:00,28.6,28.3,758.0,21.3,105.0
2025-12-15 17:00:00,33.1,32.8,1026.0,33.4,82.0
2025-12-15 18:00:00,51.1,50.9,1340.0,48.8,59.0
2025-12-15 19:00:00,120.1,119.2,1546.0,137.7,27.0
2025-12-15 20:00:00,149.5,145.3,1576.0,143.1,19.0
2025-12-15 21:00:00,154.1,149.0,1498.0,150.4,8.0
2025-12-15 22:00:00,162.1,157.4,1356.0,155.1,0.0
2025-12-15 23:00:00,168.6,164.4,1130.0,157.1,0.0
